,$p_{ij}$,test,power
102,0.021161616161616163,mann-whitney,0.542
103,0.031242424242424245,mann-whitney,0.446
104,0.041323232323232324,mann-whitney,0.418
105,0.0514040404040404,mann-whitney,0.374
106,0.06148484848484849,mann-whitney,0.326
107,0.07156565656565657,mann-whitney,0.326
108,0.08164646464646465,mann-whitney,0.318
109,0.09172727272727273,mann-whitney,0.289
110,0.1018080808080808,mann-whitney,0.293
111,0.11188888888888888,mann-whitney,0.252
112,0.12196969696969698,mann-whitney,0.24
113,0.13205050505050506,mann-whitney,0.241
114,0.14213131313131314,mann-whitney,0.223
115,0.15221212121212122,mann-whitney,0.217
116,0.1622929292929293,mann-whitney,0.206
117,0.17237373737373737,mann-whitney,0.218
118,0.18245454545454545,mann-whitney,0.221
119,0.19253535353535353,mann-whitney,0.219
120,0.2026161616161616,mann-whitney,0.201
121,0.2126969696969697,mann-whitney,0.212
122,0.22277777777777777,mann-whitney,0.206
123,0.23285858585858585,mann-whitney,0.179
124,0.24293939393939395,mann-whitney,0.182
125,0.25302020202020203,mann-whitney,0.198
126,0.2631010101010101,mann-whitney,0.194
127,0.2731818181818182,mann-whitney,0.17
128,0.28326262626262627,mann-whitney,0.185
129,0.29334343434343435,mann-whitney,0.178
130,0.30342424242424243,mann-whitney,0.165
131,0.3135050505050505,mann-whitney,0.189
132,0.3235858585858586,mann-whitney,0.187
133,0.33366666666666667,mann-whitney,0.171
134,0.34374747474747475,mann-whitney,0.167
135,0.3538282828282828,mann-whitney,0.185
136,0.3639090909090909,mann-whitney,0.205
137,0.373989898989899,mann-whitney,0.202
138,0.38407070707070706,mann-whitney,0.19
139,0.39415151515151514,mann-whitney,0.202
140,0.4042323232323232,mann-whitney,0.179
141,0.4143131313131313,mann-whitney,0.174
142,0.4243939393939394,mann-whitney,0.184
143,0.43447474747474746,mann-whitney,0.183
144,0.44455555555555554,mann-whitney,0.185
145,0.4546363636363636,mann-whitney,0.144
146,0.4647171717171717,mann-whitney,0.171
147,0.4747979797979798,mann-whitney,0.168
148,0.4848787878787879,mann-whitney,0.152
149,0.494959595959596,mann-whitney,0.147
150,0.5050404040404041,mann-whitney,0.161
151,0.5151212121212121,mann-whitney,0.157
152,0.5252020202020202,mann-whitney,0.147
153,0.5352828282828282,mann-whitney,0.164
154,0.5453636363636364,mann-whitney,0.172
155,0.5554444444444444,mann-whitney,0.152
156,0.5655252525252525,mann-whitney,0.176
157,0.5756060606060606,mann-whitney,0.174
158,0.5856868686868687,mann-whitney,0.164
159,0.5957676767676767,mann-whitney,0.176
160,0.6058484848484849,mann-whitney,0.174
161,0.6159292929292929,mann-whitney,0.207
162,0.626010101010101,mann-whitney,0.189
163,0.636090909090909,mann-whitney,0.193
164,0.6461717171717172,mann-whitney,0.192
165,0.6562525252525253,mann-whitney,0.209
166,0.6663333333333333,mann-whitney,0.186
167,0.6764141414141415,mann-whitney,0.194
168,0.6864949494949495,mann-whitney,0.182
169,0.6965757575757576,mann-whitney,0.2
170,0.7066565656565656,mann-whitney,0.182
171,0.7167373737373738,mann-whitney,0.189
172,0.7268181818181818,mann-whitney,0.176
173,0.7368989898989899,mann-whitney,0.192
174,0.746979797979798,mann-whitney,0.193
175,0.7570606060606061,mann-whitney,0.182
176,0.7671414141414141,mann-whitney,0.198
177,0.7772222222222223,mann-whitney,0.207
178,0.7873030303030303,mann-whitney,0.188
179,0.7973838383838384,mann-whitney,0.212
180,0.8074646464646464,mann-whitney,0.205
181,0.8175454545454546,mann-whitney,0.238
182,0.8276262626262626,mann-whitney,0.228
183,0.8377070707070707,mann-whitney,0.219
184,0.8477878787878788,mann-whitney,0.231
185,0.8578686868686869,mann-whitney,0.254
186,0.8679494949494949,mann-whitney,0.241
187,0.878030303030303,mann-whitney,0.249
188,0.8881111111111111,mann-whitney,0.256
189,0.8981919191919192,mann-whitney,0.272
190,0.9082727272727272,mann-whitney,0.267
191,0.9183535353535354,mann-whitney,0.29
192,0.9284343434343434,mann-whitney,0.324
193,0.9385151515151515,mann-whitney,0.328
194,0.9485959595959595,mann-whitney,0.355
195,0.9586767676767677,mann-whitney,0.406
196,0.9687575757575758,mann-whitney,0.483
197,0.9788383838383838,mann-whitney,0.504
198,0.988919191919192,mann-whitney,0.643
199,0.999,mann-whitney,0.801
200,0.001,fisher,0.298
201,0.01108080808080808,fisher,0.259
202,0.021161616161616163,fisher,0.215
203,0.031242424242424245,fisher,0.187
204,0.041323232323232324,fisher,0.185
205,0.0514040404040404,fisher,0.173
206,0.06148484848484849,fisher,0.151
207,0.07156565656565657,fisher,0.155
208,0.08164646464646465,fisher,0.155
209,0.09172727272727273,fisher,0.14
210,0.1018080808080808,fisher,0.141
211,0.11188888888888888,fisher,0.112
212,0.12196969696969698,fisher,0.116
213,0.13205050505050506,fisher,0.097
214,0.14213131313131314,fisher,0.1
215,0.15221212121212122,fisher,0.104
216,0.1622929292929293,fisher,0.094
217,0.17237373737373737,fisher,0.092
218,0.18245454545454545,fisher,0.111
219,0.19253535353535353,fisher,0.1
220,0.2026161616161616,fisher,0.089
221,0.2126969696969697,fisher,0.09
222,0.22277777777777777,fisher,0.098
223,0.23285858585858585,fisher,0.083
224,0.24293939393939395,fisher,0.089
225,0.25302020202020203,fisher,0.074
226,0.2631010101010101,fisher,0.098
227,0.2731818181818182,fisher,0.073
228,0.28326262626262627,fisher,0.099
229,0.29334343434343435,fisher,0.076
230,0.30342424242424243,fisher,0.08
231,0.3135050505050505,fisher,0.077
232,0.3235858585858586,fisher,0.081
233,0.33366666666666667,fisher,0.079
234,0.34374747474747475,fisher,0.081
235,0.3538282828282828,fisher,0.074
236,0.3639090909090909,fisher,0.09
237,0.373989898989899,fisher,0.088
238,0.38407070707070706,fisher,0.076
239,0.39415151515151514,fisher,0.085
240,0.4042323232323232,fisher,0.073
241,0.4143131313131313,fisher,0.075
242,0.4243939393939394,fisher,0.081
243,0.43447474747474746,fisher,0.087
244,0.44455555555555554,fisher,0.074
245,0.4546363636363636,fisher,0.072
246,0.4647171717171717,fisher,0.076
247,0.4747979797979798,fisher,0.074
248,0.4848787878787879,fisher,0.064
249,0.494959595959596,fisher,0.068
250,0.5050404040404041,fisher,0.077
251,0.5151212121212121,fisher,0.073
252,0.5252020202020202,fisher,0.062
253,0.5352828282828282,fisher,0.07
254,0.5453636363636364,fisher,0.068
255,0.5554444444444444,fisher,0.063
256,0.5655252525252525,fisher,0.074
257,0.5756060606060606,fisher,0.078
258,0.5856868686868687,fisher,0.079
259,0.5957676767676767,fisher,0.08
260,0.6058484848484849,fisher,0.067
261,0.6159292929292929,fisher,0.092
262,0.626010101010101,fisher,0.09
263,0.636090909090909,fisher,0.086
264,0.6461717171717172,fisher,0.079
265,0.6562525252525253,fisher,0.092
266,0.6663333333333333,fisher,0.089
267,0.6764141414141415,fisher,0.097
268,0.6864949494949495,fisher,0.087
269,0.6965757575757576,fisher,0.078
270,0.7066565656565656,fisher,0.095
271,0.7167373737373738,fisher,0.084
272,0.7268181818181818,fisher,0.074
273,0.7368989898989899,fisher,0.085
274,0.746979797979798,fisher,0.083
275,0.7570606060606061,fisher,0.063
276,0.7671414141414141,fisher,0.1
277,0.7772222222222223,fisher,0.104
278,0.7873030303030303,fisher,0.075
279,0.7973838383838384,fisher,0.096
280,0.8074646464646464,fisher,0.084
281,0.8175454545454546,fisher,0.105
282,0.8276262626262626,fisher,0.105
283,0.8377070707070707,fisher,0.088
284,0.8477878787878788,fisher,0.096
285,0.8578686868686869,fisher,0.115
286,0.8679494949494949,fisher,0.103
287,0.878030303030303,fisher,0.119
288,0.8881111111111111,fisher,0.13
289,0.8981919191919192,fisher,0.131
290,0.9082727272727272,fisher,0.122
291,0.9183535353535354,fisher,0.142
292,0.9284343434343434,fisher,0.162
293,0.9385151515151515,fisher,0.155
294,0.9485959595959595,fisher,0.144
295,0.9586767676767677,fisher,0.168
296,0.9687575757575758,fisher,0.214
297,0.9788383838383838,fisher,0.202
298,0.988919191919192,fisher,0.227
299,0.999,fisher,0.295
